id,text,date,keywords,organization,rating
http://data.gesis.org/claimskg/creative_work/d1bbc551-46da-54a9-a523-a0b01750e232,Arizona is spending 'less on a per-capita basis than every single state in this country in higher education.',03/26/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/00c5872f-a35f-515b-887c-56539c0d4f1c,Says Travis County's unemployment rate is below the national average while its poverty rate exceeds the national average--and local poverty is rising.,03/25/2019,"corrections and updates,economy,jobs,poverty",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0169018a-f76b-5187-baaa-20523cee082c,"'70,000 three-year-olds and four-year-olds across America will lose access to the preschool Head Start program. ... 2,000 in the state of Florida alone.'",03/25/2019,"children,education,federal budget,poverty",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/01f55190-8677-5331-ab2a-f431ac26127a,'Foxconn tax break could exceed $1 million per job.',03/25/2019,"corporations,jobs,state budget,state government spending,taxes,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/03047945-06d7-5acf-90c9-55a2b25344c4,'Mayor Fung wants to punish our children's education by removing 12 million dollars from current funding to pay for his private charter school. Your taxes would increase by between 6 and 8 percent per year.',03/25/2019,"children,city budget,deficit,education,state budget,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/032f9cee-aa0f-5afb-89c6-ee97fca2589a,"Since 1978, college 'tuition nationwide has gone up something like four times the rate of inflation.'",03/25/2019,education,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/04302c53-7230-53b5-8ee4-fd446cdc6e46,The Every Student Succeeds Act 'did away basically with Common Core.',03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/043f807f-91a0-53c8-b3ea-609b260452ad,Planned Parenthood is 'nothing more than a referral service. … They don’t do anything except profit from killing babies and then selling body parts of those aborted babies.',03/25/2019,"abortion,health care,public health,state budget,state finances",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/046ba204-4d85-5247-9218-ae02593df5db,The University of Wisconsin System  'is larger than any business in the state of Wisconsin.',03/25/2019,state budget,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/04c1b635-0ede-5e75-9e2b-7bdf93c34ee0,"'When Mitt Romney was governor, Massachusetts lost 40,000 manufacturing jobs, a rate twice the national average.'",03/25/2019,"economy,history,jobs,message machine 2012,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/04d5eebd-276a-5fa6-b2ec-8da6cea3c702,Says Iowa Senate candidate Joni Ernst 'promises to shut down the Department of Education and abolish the EPA.',03/25/2019,"education,environment",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/055a9aaa-2824-5577-ba34-a5284d1fff10,'The pass rate for a high school level test to join the military' is 35 to 40 percent.,03/25/2019,"education,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/057731a9-b29b-58c0-a417-f682ab125784,'I said no to these big bank bailouts.',03/25/2019,"economy,message machine 2010,voting record",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/05b716c3-07f5-5da9-b595-ebde5274f475,Says Donald Trump has outlined 'policies that read like a Kremlin wish list.',03/25/2019,"candidate biography,economy,energy,foreign policy,history,human rights,military,trade,transparency",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/06329bb3-082e-56ef-a5c9-eb848cce188b,Members of Congress 'receive full pay retirement after serving one term.',03/25/2019,"federal budget,income,public service,retirement,social security",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/064b64a7-b9a0-55bd-b5e3-415536f4df97,Says Rep. Paul Ryan’s budget proposal 'would effectively double the interest paid out on existing and future student loans.',03/25/2019,"education,federal budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/065b8976-4785-52f4-95fb-2998223b7426,Virginia is 'the No. 1 recipient of federal dollars.',03/25/2019,"economy,federal budget,state budget,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/06d24611-690a-5fc6-9ce9-f24b494c64d5,"Says Tom Nelson 'backed higher taxes on Social Security, costing Wisconsin seniors $95 million.'",03/25/2019,"income,retirement,social security,state budget,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/07134c4c-e5a7-534f-bb71-fea7d6692371,"'Wisconsin does not have a deficit. Thanks to Republican reforms, the 2014 budget will begin with a $443 million surplus.'",03/25/2019,"deficit,state budget,state finances,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/07759740-fa16-51bd-9155-316983093e1b,"Says this month’s special session will cost the state $27,300 a day just for legislators’ daily living expenses.",03/25/2019,"government efficiency,state finances",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/07c57107-fad8-59fe-b037-6148d0c82ff8,"'The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.'",03/25/2019,pensions,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/084d90ce-e7d5-51d1-bd26-f5819881c3b6,Says Tony Evers 'allowed a middle-school teacher found guilty of spreading pornographic material at school to keep teaching students.',03/25/2019,"children,education,sexuality",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0918b967-ab47-52e4-9740-33a7a85a4c1e,'They talk about this problem with binding arbitration. It doesn’t make a lot of sense to me to have somebody from Los Angeles fly into Zanesville and impose a wage settlement on you ... and then they’re on the plane back to Los Angeles.',03/25/2019,"elections,government efficiency,labor,unions",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/095a77a2-e8ab-53ce-bb26-192c6cfee786,"'Savings that I achieved' helped fund cameras on the border. 'As a result, more than 21,500 arrests have been made and 46 tons of narcotics confiscated.'",03/25/2019,"crime,immigration,state budget,state finances",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/09a04517-e861-514e-952c-e012f6da9778,"Says that in his first two years, 'Wisconsin has seen its best two-year job growth in a decade.'",03/25/2019,"economy,job accomplishments,jobs",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/09cfe545-3e54-5e4c-9749-317e1ba42df5,Providence's port is '200 miles closer to Europe than any other Eastern port.',03/25/2019,"economy,infrastructure,trade,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/09f53ad2-126b-58aa-93f4-94c63e563135,"'(Chris Christie) has not paid one dollar of state money into our pension system, and then states that the system is broke.'",03/25/2019,"retirement,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0a0b0e94-c075-5e08-b7e4-00c244440252,'Morgan Griffith fought for a plan that would have taken money away from our schools and given it to Northern Virginia schools instead.',03/25/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0a227422-c645-5cbd-9b0e-8aae019c3767,'We cut our deficits by more than half.',03/25/2019,"deficit,economy,federal budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/0b29ae5c-80d0-55cd-b8ab-f9f278d85cfc,'Every Florida teacher gets a pay raise.',03/25/2019,"corrections and updates,education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0b63c935-10c2-506d-afa5-e58f16b4257a,'My opponent supported policies that increased tuition by 18 percent.',03/25/2019,"education,state finances",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/0becb043-53a9-5b74-999d-32f2e6a8a9fc,'The collective net worth of Americans has taken a $5.5 trillion hit ... mainly due to plummeting home values.',03/25/2019,"economy,housing",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/0bf9be05-027e-5b72-b2dd-8c33035543c6,"In the 38 Studios deal, 'Wall Street investors took a risk, and went bust.'",03/25/2019,"bankruptcy,debt,economy,history,job accomplishments,message machine 2014,negative campaigning,state budget,state finances,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/0d1c1d82-b23e-59ae-8f1f-dba93fe450ac,"'(Jeff) Atwater's busy helping his friends and wasting our tax dollars -- $48 million for a government building so lavish it's dubbed the 'Taj Mahal,' $100,000 for a golf musuem, and $110 million to build a private prison to help a big contributor.'",03/25/2019,"crime,message machine 2010,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/0d3883f3-161a-5fad-b09e-c24f8878a931,There are 86 languages spoken at Miami Dade College.,03/25/2019,"diversity,education,immigration",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/0da30892-8ab2-5250-99b4-a7cdd29086a7,State support for local schools per pupil has decreased by at least 25 percent over the past decade.,03/25/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0ded438f-382d-5544-ae0f-453153e0821f,"Graduation rates in Buffalo’s school district, which were 'around 48 percent are now up to 64 percent' since Say Yes Buffalo launched.",03/25/2019,education,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/0e25ab07-db13-5b0e-a275-02e692d88727,"Says he worked with the Democratic legislature to balance spending with revenues so that 'at the end of my four-year term, the rainy day fund was established at more than $2 billion.'",03/25/2019,"economy,new hampshire 2012,state budget,state finances",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0e8e6509-e884-57af-9c47-9210a8c9f59f,The United States' regulations 'are among the most difficult in the world.',03/25/2019,"economy,environment,health care,regulation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/0eeac47e-256f-576a-9ed6-52d1b5c9d2b3,"Says her campaign platform includes the 'biggest investment in new, good-paying jobs since World War II.'",03/25/2019,"economy,education,energy,federal budget,income,infrastructure,jobs,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0ef407b4-625a-5cd3-addd-c7cb5b9b956f,'We now have our kids go to school about a month less than most other advanced countries.',03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0f6c6dbc-1f86-5cc8-8521-65580d575774,Says Stacey Evans 'voted for (school) vouchers...in the beginning.',03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0fb9ec95-69c7-5fa2-837e-bd2061e483f6,"'If anyone should know irresponsible it should be Senator Buono. She’s the one, her budget left us with a $2 billion budget deficit in fiscal 10 that I had to fix. Her mistakes. And for fiscal year 2011 an $11 billion budget deficit. Her mistakes, along with her partner Jon Corzine.'",03/25/2019,"debt,state budget,state finances",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0ff1ef63-7a41-5246-86ac-e43d3b39a782,'More college graduates are living at home than in decades.',03/25/2019,"debt,education,housing",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/108b6210-937f-5eee-b0a4-8ef5cc0851e5,"Says he 'brought 1,200 jobs to Texas by moving his factories here from China.'",03/25/2019,"economy,job accomplishments",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/10c389e0-91ee-5b2a-a8c4-c592fde3a9ec,"Says Romney wants to 'take away early childhood education, slash K-12 funding, and cut college aid … to pay for a $250,000 tax break for multi-millionaires.'",03/25/2019,"education,message machine 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/11cb5b1d-b389-518d-bc60-dfff348450d9,"'Re: (Marco) Rubio's support of earmark ban: In 2002 alone, he requested 37 earmarks worth $43 million.'",03/25/2019,"federal budget,state budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/133b81b2-ede0-56f0-a879-0284049352c1,'Charlie Crist allowed college tuition to increase up to 15 percent every year.',03/25/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1350a41b-ada4-58e4-9547-5232fca22f91,'The only reason the unemployment rate is going down is because … twice as many people dropped out of the employment pool as the number of jobs were created.',03/25/2019,"economy,jobs,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/13a4a920-4877-5b37-b59c-51e17d25dd3f,"Says 23 percent of ninth graders in Newark will graduate with a high school diploma in four years and 'we spend $100,000 on their education in those four years, more than is spent on any other set of students in the United States.'",03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/13bb1be5-8516-5033-913b-0c6491451b79,"If public employees don’t pay more for benefits starting April 1, 2011, 'the equivalent' is 1,500 state employee layoffs by June 30, 2011 and 10,000 to 12,000 state and local government employee layoffs in the next two years.",03/25/2019,"labor,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/13cb7a53-9f42-52b9-ab5c-314ce52f7559,He has 'ushered in $3 billion in new investment.',03/25/2019,"candidate biography,economy",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1467f492-30db-54f8-91e6-a677159a06ed,"'More than 400 car crashes occur each year on the current, congested Columbia River Bridge.'",03/25/2019,"infrastructure,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/14a18d37-85eb-562d-be4d-210fb3aba114,'Only three in 10 Texas doctors are currently accepting new Medicaid patients.',03/25/2019,"federal budget,health care,medicaid,public health,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/15062f54-0dfc-5e84-a83a-ba606e1424e8,Says Barbara Buono 'voted to raise her own pay 40 percent.',03/25/2019,state finances,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/15c1a381-8017-5470-9769-8230438fccef,'The University of Wisconsin System budget is the biggest it has ever been.',03/25/2019,"education,state budget,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/15e594d6-35af-5b40-bbdd-bedcff8a3489,Says about 25 Texas cities and 39 states have banned texting while driving.,03/25/2019,"public safety,transportation",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/15eb41be-2494-5774-905c-f191811415e8,"'Many Nevadans relied on Uber for work, but after accepting $70,000 from taxi companies, Catherine Cortez Masto went after Uber ... (driving) them out of town.'",03/25/2019,transportation,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/16cabafa-540c-5205-8884-67556c4a98af,'Our children do not spend any time in school learning about our own U.S. Constitution.',03/25/2019,education,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/16cc6e01-ee54-562d-a279-dd9ca1e13022,'Check out the record of #jobs created by #TaxCuts 7.8 million new jobs after Bush’s 2003 tax cuts 12 million new jobs after Kennedy's 1964 tax cuts 14.8 MILLION new jobs after Ronald Reagan’s tax cuts in 1981.',03/25/2019,"economy,jobs,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/17c8b3fa-8bb1-5781-972b-abd44b2f47a5,"Says she 'would bring 186,740 new jobs to Wisconsin' and 'Donald Trump would cost Wisconsin 61,050 jobs.'",03/25/2019,"economy,jobs,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/17f791d9-6832-5f7e-8f4f-4672a9f517a3,"'...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.'",03/25/2019,"education,federal budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/19dcc89f-2024-5b04-846a-f0e7255583cf,"After hearing 'the frustrations parents and teachers have with the FCAT,' next year 'we begin improving our testing system.'",03/25/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1a7e5c8c-8d70-51f9-b415-302e6c2ec2c5,"'For every one mile of light-rail track that will be built, 16 miles of new road capacity will be built.'",03/25/2019,transportation,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1ab23095-ea61-57a6-bb45-c678f597f938,"'After Texas cut' its 'two-year family planning budget by $73 million, one in four clinics closed their doors.'",03/25/2019,"health care,state budget,women",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1b1ddde6-6ed7-5019-91c3-b79a0d1255a4,"'Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.'",03/25/2019,economy,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/1b67b575-4d4f-5a3b-aa13-90849742f7b1,'African American unemployment is the lowest ever recorded in our country. The Hispanic unemployment rate dropped a full point in the last year and is close to the lowest in recorded history. Dems did nothing for you but get your vote!',03/25/2019,"economy,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1b8b45f8-7078-5d57-8a74-b520203ede33,"Says Chris Christie 'has refused to fund pensions by billions of dollars,' and got legislative approval to begin 'properly funding pensions' in 2018.",03/25/2019,"pensions,retirement",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1bffeb59-ea40-59d0-bd9e-1d1fb54ef8a2,Marco Rubio tried to insert '$1.5 million for a rowing institute' into the state budget.,03/25/2019,"message machine 2010,state budget,voting record",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1c4e3dab-fe97-5510-8e14-f80be274555e,"Says 'If Oregon’s Legislature simply authorizes $450 million for the CRC, it will … leave Oregon holding the bag for a great deal more cost responsibility.'",03/25/2019,"debt,economy,environment,infrastructure,state budget,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1c75742a-4e1e-5976-a935-ed144ac33d38,California has 'the sixth largest economy on planet Earth.',03/25/2019,"economy,housing",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1d07fdb9-e5a4-5dbb-a9ff-e8d303b1fc95,"'More than 27,000 Rhode Island jobs depend on trade with Canada.'",03/25/2019,"economy,energy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/1d16dfff-34c2-502d-a336-a79b8b4cde2a,'I did not — I did not — I do not say that. I do not say that' climate change is a hoax perpetrated by the Chinese.,03/25/2019,"candidate biography,china,climate change,economy,energy,environment,history,science",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1dd6ab9b-73d7-5e50-92ce-2f9216a93afb,"Says that in 41 states, government workers 'are better paid than the taxpayers who support them.'",03/25/2019,"state budget,states,workers",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1df19fa4-fc1d-5d8b-bdb0-fe3594882a4c,'Rick Scott vetoed funding for 30 Florida rape crisis centers. Scott said the centers weren’t needed.',03/25/2019,"health care,state budget,women",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1dfe8da3-37dc-5f53-b222-bd3048c1b2c5,'The city of Houston now has more debt per capita than California.',03/25/2019,"message machine 2010,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1e6c85c6-7310-5cf6-9bb4-bc89e554b7e0,"'We’re. . . keeping and creating jobs in our state. From American Greetings, to Wendy’s, to Diebold, we’ve gone to their doorsteps to keep jobs right here in Ohio.'",03/25/2019,"economy,job accomplishments,jobs",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/1e915f1d-5057-57a9-9edb-957559500312,Says Mitt Romney has changed his position on supporting the TARP program.,03/25/2019,"economy,message machine 2012",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1ebb8ed3-00bc-54ed-ba4d-68f6cfaa2559,'There are currently 6 million jobs available in this country that are due in part to the skills gap.',03/25/2019,"economy,jobs,workers",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/1ee00230-ee77-59e2-8531-8629707e8346,Wisconsin is '38th in the country in terms of proficiency standards' in student testing.,03/25/2019,"children,education,government regulation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/20061788-a20d-5aeb-80d5-b25ba2aef33e,"The Chamber of Commerce says new carbon regulations will kill '244,000 jobs a year' and cost average families '$1,200 a year.'",03/25/2019,"climate change,economy,environment,regulation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/207c845e-998e-5e0c-9172-da5934dbca32,'Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce.',03/25/2019,"jobs,labor",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/20e0c906-0f07-5dc5-becd-a63f70ea79e1,'The top 1/10th of 1 percent today in America owns almost as much wealth as the bottom 90 percent.',03/25/2019,"economy,income,retirement,social security,wealth",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/211236a5-6d46-533a-9666-a451aef7518c,Says Wisconsin Manufacturers & Commerce’s 'own 2014 survey revealed that just 15 percent of business executive respondents were in favor of Right-To-Work legislation.',03/25/2019,"labor,workers",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/21c7b308-399a-54eb-8875-4f61c38e8e5a,Says 'tenure still exists but it's been overhauled' for teachers in New Jersey.,03/25/2019,education,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/222a976b-ec01-58a6-9396-41d5285774a6,"Says that in Curry County, 'if you make a 911 call you’re likely to wait for an hour for a response.'",03/25/2019,"county budget,county government,public safety,state budget,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2240284b-bafc-5e19-b79d-b2916f0437c1,Says HB2 'hasn’t moved the needle one iota' on North Carolina’s economy.,03/25/2019,"corporations,economy,gays and lesbians,state finances,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/22b58a71-4ffa-58e9-8452-f09b0d0c5c3d,'One out of every two kids who are graduating college right now can't find a job.',03/25/2019,"economy,message machine 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/231ae5ef-8bb3-51bc-b4de-5b8c0a795fa2,"In 2011 under Scott Walker, Wisconsin for the first time spent 'more on our prison system than we did' on the University of Wisconsin System.",03/25/2019,"criminal justice,education,state budget,state government spending",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2338193d-0cde-5eb4-99f5-7e6f798bea52,"47 percent of Americans 'can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.'",03/25/2019,"economy,income",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/244c5c1e-9f55-5551-acf4-e07b8c52cf17,The U.S. economy 'is three times as big as China's.',03/25/2019,"china,economy",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/24c5e0f2-367e-576e-8fa3-c4144fe4cd15,The state-hired company that evaluates state-mandated student exams 'goes on Craigslist to get examiners to read our students’ essays.',03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2596f42d-b780-5a81-82f6-8991e488b41f,Women 'are still paid 82 cents for every dollar a man earns in Texas.',03/25/2019,"economy,women,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/268d8f81-5834-5089-859a-3651b1e3416e,"Under Mary Burke’s leadership, Commerce Department business-incentive programs had 'major shortcomings' and '40 percent of jobs...didn’t materialize.'",03/25/2019,"state budget,state finances,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/270fe264-2f93-545f-a77d-94b4cd85d5f4,The Democrats’ Green New Deal includes 'working towards ending air travel.',03/25/2019,"climate change,congress,environment,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/27f85a1b-04e5-541d-9c23-0dff17bb0052,"'The small cell bill is expected to create more than 20,000 jobs and attract $2 billion in capital investment, resulting in nearly $4 billion in economic growth over the next few years.'",03/25/2019,"economy,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/298d5c1d-b502-5236-9081-b62ec8463099,'I think it’s seven or eight of the California system of universities don’t even teach an American history course. It’s not even available to be taught.',03/25/2019,"education,history",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/29c92df3-2b61-5ed6-a9e0-ba93be3b8dd0,"Says that except for Donald Trump, 'every other major party nominee' for the past 40 years has released their tax returns.",03/25/2019,"candidate biography,income,taxes,wealth",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2a00a40b-1d76-500c-bc6b-e729fc802884,'The (Jackson) plan (for reforming Cleveland schools) lacks any data or methods proven to raise student achievement.',03/25/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2a02f2ea-09f9-5256-be68-5f27942e5cb7,"A planning group said that to meet anticipated traffic demands by 2035, Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes.",03/25/2019,transportation,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/2a31b118-85b7-56be-b518-87d8d803a41e,Congressman Robert Hurt has a plan to cut education by 40 percent.,03/25/2019,"education,federal budget,state budget",politifact,FALSE
