id,text,date,keywords,organization,rating
http://data.gesis.org/claimskg/creative_work/122f86b2-c953-5e48-9517-3c836944b547,'Due to a flaw in the 1995 Outer Continental Shelf Deep Water Royalty Relief Act numerous oil companies are now drilling in the Gulf of Mexico in federal lands and paying no royalties to the federal government.',03/21/2019,"energy,federal budget,gas prices,government efficiency",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4089b3bc-c190-53a0-9713-aaed77cab53a,'Lake Erie supports nearly 10 percent of Ohio's jobs and generates $750 million in state and local taxes.',03/21/2019,"economy,environment,federal budget,tourism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5509f977-0c32-5a90-810d-1d6287a5e790,The United States 'spends more on potato chips than we do on ALL energy R&D.',03/21/2019,"energy,federal budget,food,science,technology",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/78b879a1-7904-5662-a487-66cf76d2c729,The RESTORE Act started as an 'effort to dedicate as much BP fine money as possible towards Gulf Coast restoration' but now 'could steer money to places like the Great Lakes and West Coast.',03/21/2019,"environment,federal budget,oil spill",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/cbfe8be9-5806-5c7e-aa15-dd2c9b18c500,'Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.',03/21/2019,"bipartisanship,congress,environment,federal budget,homeland security,infrastructure,public safety,voting record,weather",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/d6e18039-9f31-597a-b902-ff00e441bfe1,Says Newt Gingrich 'co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting China’s brutal one-child policy.',03/21/2019,"abortion,bipartisanship,candidate biography,children,china,environment,federal budget,message machine 2012",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/e995356e-4c79-5b65-aa54-bd5cc03053da,'Black lung cases are at a 25-year high.',03/21/2019,"energy,health care,public health",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/14fc0e09-b433-5e26-a003-2d00d0892bdc,"'The federal government owns about half of the West, yet it continues to acquire more land.'",03/20/2019,"environment,federal budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5b58b0cb-7ba2-5587-9b95-8f7981567ccc,On the use of presidentially appointed commissions.,03/20/2019,"energy,federal budget,government efficiency,nuclear,oil spill,science",politifact,OTHER
http://data.gesis.org/claimskg/creative_work/bc71375e-ae6f-5b05-8b39-212dc441a0e4,"The National Science Foundation awarded $700,000 to fund a climate change musical.",03/20/2019,"climate change,federal budget,science",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/bc8c6bc4-0147-5611-a218-a98a903cfb52,Says President Barack Obama’s homeland security budget had '$16 million to fight climate change' but 'didn't have a line item to fight violent extremism.',03/20/2019,"climate change,federal budget,homeland security,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/beae3ec4-6ae8-5835-a62c-2f84916c026f,Says Sen. Thad Cochran 'voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.',03/20/2019,"federal budget,infrastructure,transportation,weather",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/d450ff14-ed34-52d9-8f2d-9249808cc245,"'Even Roger Williams National Memorial in my home state of Rhode Island attracted nearly 51,000 visitors in 2011, with non local visitors adding more than $3.2 million to the local economy.'",03/20/2019,"congress,environment,federal budget,recreation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/d77a91af-f510-5776-8e41-a64bcdcb1c03,"'At $93 trillion, the Green New Deal would cost more than the entire recorded spending of the U.S. since the Constitution went into effect in 1789.'",03/20/2019,"corrections and updates,environment,federal budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/dffa6fd7-224f-5481-954a-1d46b219ca4c,"Says U.S. Senate hopeful Tammy Baldwin voted for a $1 trillion stimulus bill that included a wasteful '$800,000 to replace light bulbs.'",03/20/2019,"energy,federal budget,stimulus",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/096ac2da-d243-5d96-b0df-a2b0519b7a29,Louisiana gets 'not one single penny' from Gulf Coast offshore oil revenues.,03/19/2019,"energy,environment,federal budget,oil spill",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/24db1d73-099f-5cd3-b67d-579cf2e88637,'Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.',03/19/2019,"energy,federal budget,oil spill,pundits,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3495b0b5-3aff-578d-bab2-66a66a1a588e,"Says Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.",03/19/2019,"cap and trade,climate change,economy,health care,message machine 2010",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/368ce9cb-a445-5673-9b3d-771eeb78c2b2,Royalties for oil and other energy sources are the 'second-largest revenue source to the federal government after the IRS.',03/19/2019,"energy,federal budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4307c801-5bb1-5e66-875e-ef5770a2dad2,'There are more oil rigs in operation in the United States than the rest of the world combined.',03/19/2019,"corporations,debt,economy,energy,environment,federal budget,gas prices,government regulation,infrastructure",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4a810d35-33e3-5c1e-b98c-b94568929029,'Right now every single one of the (oil) companies here today and dozens of others are drilling for free in the Gulf of Mexico on leases that will cost American taxpayers more than $50 billion in lost royalties.',03/19/2019,"energy,environment,federal budget,government efficiency,legal issues,oil spill",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/7552d8c8-02d5-5ba4-be66-9333aaf6aceb,A bill to advance the Keystone XL Pipeline 'is an earmark' under House rules.,03/19/2019,"climate change,congressional rules,environment,federal budget,infrastructure",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/a2e1b382-9473-5722-89e1-045413a53e46,On subsidies for ethanol production.,03/19/2019,"agriculture,environment,federal budget",politifact,OTHER
http://data.gesis.org/claimskg/creative_work/a42cd015-de55-58fc-8d60-d98b5067900c,Says Ron Paul insisted FEMA should be shut down.,03/19/2019,"federal budget,public safety,weather",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/abf4c560-8fd0-54a6-9be8-a39bd12fcb7d,'This president spends 30 times as much money on global warming research as he does on weather forecasting and warning.',03/19/2019,"climate change,federal budget,science,weather",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/cb3f7d5b-847f-58c6-b3a8-971b47ed0696,Says he 'voted for disaster relief and full funding of FEMA.',03/19/2019,"candidate biography,congress,federal budget,homeland security,voting record,weather",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/b9dcd457-3d2c-588f-a36b-ccc634ff86ba,"Says 3,000 people 'did not die' in two hurricanes that hit Puerto Rico. That death toll estimate was 'done by Democrats.'",09/13/2018,"health care,natural disasters,weather",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/689b22d9-0f15-5643-ab48-5c2d6b048ec9,A Trump administration proposal for the Interior Department 'is the largest investment in our public lands infrastructure in our nation's history.',03/13/2018,"environment,federal budget,infrastructure",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/b3d69b27-3c54-5d1a-ad8a-da30dae12f31,"'It's important to pay attention to the Russian spy drama, but let's not ignore the fact that the following (10) bills have been introduced' in the House.",03/06/2017,"abortion,education,environment,foreign policy,health care,immigration,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/1c69b919-bd28-5c31-9d32-510052badc23,'Three of our cities are among the top five worst cities in the U.S. for asthma.',06/18/2012,"energy,environment,government regulation,health care,public health,regulation",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/504c7c6e-dadc-5c8e-9efd-8475aba6b01e,Says she couldn't take stimulus money because it required 'universal building codes.',11/17/2009,"energy,federal budget,stimulus",politifact,FALSE
