id,text,date,keywords,organization,rating
http://data.gesis.org/claimskg/creative_work/79df5087-a66f-59bd-8313-133ba32c6892,President Obama gave Egypt's Muslim Brotherhood one and a half billion dollars.,03/23/2019,"deficit,economy,federal budget,foreign policy,human rights,israel",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/7d0516cf-4238-5aa4-96e2-51ba3d8a67f2,'Most funding for tuberculosis research (is) provided by the U.S. National Institutes for Health.',03/23/2019,"federal budget,foreign policy,public health",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/92a67bd3-8e6b-5152-ae54-514658af43e1,"'We have spent $7 trillion, trillion with a T, $7 trillion in the Middle East.'",03/23/2019,"afghanistan,federal budget,iraq,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/976f99f0-d6e9-57b0-93bd-e0f40359abe6,'This administration is slashing the Navy to pay for more Obamacare.',03/23/2019,"health care,message machine 2014,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/d46d1af7-5a94-54a4-bfdd-2f2ded534fa7,Says President Obama 'is reducing our naval fleet to 1917 levels...',03/23/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/de1be50f-c2d1-51c5-988f-fc56021565c0,"'Every year we spend roughly $500 billion on tax compliance. That is roughly the budget of our entire military, entirely wasted on tax compliance.'",03/23/2019,"federal budget,military,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/01db04a7-354a-5000-bb76-a5aa8d8180d6,"'A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.'",03/22/2019,"health care,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/03bb17ad-5d60-5599-a888-a1f3a2307d4e,"If the government shuts down, 'all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available.'",03/22/2019,"federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/14de57b0-699a-53ab-be62-c0323efe07c4,A poll conducted in Egypt revealed that 80 percent of Egyptians oppose receiving foreign aid from the United States.,03/22/2019,"federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/1e041f56-123e-5a10-a03d-a3ecbbdb05ad,'Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.',03/22/2019,"federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4a2ce35e-8375-5d68-99cd-24f3cf2ad60b,"In a government shutdown, 'what they are really doing is shutting down our military.'",03/22/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/68c9e15e-1af9-559b-92c4-0b0594712bfe,'Most U.S. foreign assistance ... is given to U.S. companies and nonprofits in the form of contracts and grants.',03/22/2019,"federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/6caec7c9-8ef9-5769-b1d9-16485133b415,"'Under Barack Obama's watch, we have expended $805 billion to liberate the people of Iraq and, more importantly, 4,400 American lives.'",03/22/2019,"federal budget,iraq,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/88317d9b-4eb8-5ac1-baad-eb944c1fd2c2,"Says 'right now, we have more military spending than the next 10, 11, 12 countries combined.'",03/22/2019,"federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/88e2dd39-2838-54e4-85d6-d48e34dceb02,"Says that, unlike the U.S. Senate, 'even the Libyan government, in the middle of a civil war, passed a budget on June 15, 2011'",03/22/2019,"federal budget,foreign policy,government efficiency",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/9c957e3a-2a29-5f5c-9d97-ac4ec1c9c60b,'Tammy Baldwin cosponsored legislation that wanted to establish the Department of Peace and Nonviolence.',03/22/2019,"federal budget,foreign policy,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/a2ff5d54-376c-5876-8a62-175629dc402e,Says President Barack Obama is responsible for pending defense cuts.,03/22/2019,"corrections and updates,federal budget,message machine 2012,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/b070673d-0c59-55b4-b13b-481b3e5495b2,'There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.',03/22/2019,"afghanistan,families,government efficiency,homeland security,iraq,military,veterans",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/dce5b383-8ae7-56f6-8c17-96a600515cbd,"Says Barack Obama 'has the legal authority to let in really however many refugees he wants, from whatever country.'",03/22/2019,"federal budget,foreign policy,immigration,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/e0142533-783d-54fd-a45c-64dc3b154a09,Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,03/22/2019,"deficit,federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/e03aaefa-3644-5280-b5da-edab083448bc,Says James Langevin voted to spend '$3 billion for a jet engine no one wants.',03/22/2019,"economy,federal budget,government efficiency,military,voting record",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/ebb89427-56a1-55ae-a9ab-34c1f4ca2851,Foreign aid 'is less than 1 percent of our federal budget.',03/22/2019,"corrections and updates,federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/fe350983-e586-572e-b2a0-36eb8e60ae42,"'In just one month, the Democrats have spent more than President Bush spent in seven years on the war in Iraq, the war in Afghanistan and Hurricane Katrina combined.'",03/22/2019,"afghanistan,federal budget,iraq",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/0ecb988a-a541-5138-ae4a-ec729d17694c,The 2005 round of military base closings 'has not yet resulted in savings.',03/21/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0fdb0dab-f7b5-5378-9aae-99cc03b259e2,Says Marco Rubio 'knows full well I voted for his amendment to increase military spending to $697 billion.',03/21/2019,"federal budget,military,voting record",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/28d6671a-d3e3-59be-a480-5f709a987d1f,'The fastest-growing part of the Pentagon’s budget are health care expenses.',03/21/2019,"health care,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/2c74d139-8f8d-540f-83b8-4de48c24979a,'We’ve spent more money on the military than the next 12 nations combined.',03/21/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3390ae89-bc58-5904-a211-b02414463bdb,'Today almost half our debt is owned by foreigners.',03/21/2019,"federal budget,foreign policy,history",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/35f100aa-6101-5205-95b7-b9d97f1b7145,'Each day our nation pays communist China $73.9 million in interest on our debt.',03/21/2019,"china,deficit,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/529f5022-3fe7-5329-99f6-5cc7e12aeb67,'We're flying 1987 planes with 1987 technology.',03/21/2019,"federal budget,military,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5b12784c-23e8-528a-9fcb-4784976b3b91,"The U.S. Department of Defense spends $80 million a year on prostate cancer research, $25 million a year on ovarian cancer research and $150 million a year on breast cancer research.",03/21/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5c08b135-8f0c-5bf2-85b9-3373ffb53f4d,'The Pentagon itself says that we could eliminate 20 percent of U.S. bases.',03/21/2019,"deficit,federal budget,government efficiency,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/653234d9-663a-54ba-a46b-9cf38c919d6d,"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.",03/21/2019,"federal budget,military,poverty",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/b840f7cf-8d5d-5b1b-b40b-695ac324d19c,Members of the military don’t 'contribute toward their pension.',03/21/2019,"deficit,federal budget,military,pensions,retirement",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/bdda68cf-469b-5e2f-886a-998cc13a3117,"'Here in Wisconsin, we've put in previous budgets more money into mental health services than any governor has in the last 25 years.'",03/21/2019,"health care,public health,state budget,terrorism",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/c9a66b01-c20b-5328-aef3-1056cb8df9ba,'The U.S. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry' than the representatives who voted to stop it.,03/21/2019,"campaign finance,corrections and updates,criminal justice,federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/cff88125-602d-5639-a322-e2c394afdb57,'Most of our taxes are spent on the so-called ‘War on Terror.’',03/21/2019,"corrections and updates,federal budget,military,taxes,terrorism",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/d27f987f-8cae-5cf5-b990-49529b1241c3,"'Just last year we gave the military a $700 billion budget increase, which they didn’t even ask for.'",03/21/2019,"federal budget,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/e49bde02-9153-5d14-b9ec-2b593cd19b66,"'Barack Obama, right now, No. 1, over seven years has dramatically degraded our military.'",03/21/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0620ce52-359a-5aca-97f7-c7c37a6b1570,The U.S. is spending 'one out of every six Defense Department dollars on Afghanistan.',03/20/2019,"afghanistan,federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/179a71dc-ba00-565b-826d-588721fd2cf4,Says Republican U.S. Rep. Sean Duffy 'voted against paying our soldiers' and 'against increasing combat pay' while voting 'to protect his own pay.',03/20/2019,"congressional rules,federal budget,message machine 2012,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/1e0de7d3-b312-5b98-ae39-3aa32aa519df,"'By 2015, we will be sending so much interest' to China that 'we will be paying for the entire People's Liberation Army.'",03/20/2019,"china,deficit,foreign policy,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/2a4a035d-2072-5323-9dba-7cc277a7b9dc,Cuba has 'a lower child mortality rate than ours. Their life expectancy is now greater than ours.',03/20/2019,"children,foreign policy,health care,public health",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3535d77c-5f77-516c-bada-febf5895b1ba,"'Mitt Romney, Rick Perry, and Newt Gingrich all say they would cut foreign aid to Israel — and every other country — to zero.'",03/20/2019,"federal budget,foreign policy,israel,message machine 2012",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3551e14e-6a97-529c-b6eb-202edf2673dc,"'We give (foreign aid) to developing countries, and 70 percent of it's stolen off the top.'",03/20/2019,"crime,federal budget,foreign policy",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3750b804-df6b-506a-b020-72bba12a2611,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",03/20/2019,"federal budget,foreign policy",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4420f13a-b1a5-5c16-95bb-9c43c00e118a,'Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.',03/20/2019,"federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/44684d98-24ae-5396-bc0c-721a448814d4,"'Ganley said that if elected, he wants to ‘cut the dickens’ out of Social Security, Medicare and Veterans’ benefits.'",03/20/2019,"federal budget,medicare,military,social security",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/54d22fab-4c81-516f-a147-7f2a9a2d7096,"'We borrow $4 billion every single day, much of it from China.'",03/20/2019,"china,debt,economy,federal budget,foreign policy,message machine 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5d64cf32-0039-5ef4-a8bb-67fa2879090a,'Foreign aid makes up about 1 percent of our entire budget.',03/20/2019,"federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/77037116-9560-5122-a286-24c2123d772b,The fastest-rising expense in the U.S. Defense Department is health care.,03/20/2019,"health care,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/777c756a-fd4c-53cd-b570-1e60af04f09c,South Korea doesn't pay the United States for U.S. troops that protect their country.,03/20/2019,"federal budget,foreign policy,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/7e058060-4d53-53d8-9a35-a09af0121b25,'1.53 million jobs are at risk (from potential defense cuts).',03/20/2019,"deficit,jobs,message machine 2012,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/97d3204c-567b-59cb-bc93-e7b741812bc0,"'Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.'",03/20/2019,"foreign policy,health care,religion",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/a3f5c098-44c6-592f-9c51-4b1feafec6e6,Sherrod Brown 'sent billions of our tax dollars to foreign countries.',03/20/2019,"congress,federal budget,foreign policy,message machine 2012,stimulus",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/b4026ca1-7538-5e3b-9cfb-9c3b30182563,'We have lost more lives in the last two years' due to opioids 'than all of the lives lost during the Vietnam War.',03/20/2019,"drugs,health care,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/b458db6e-e1c9-5266-9ecb-358bf002690e,"Says U.S. Senate opponent Tommy Thompson 'personally made over $3 million' from a federal contract granted to his healthcare company, but left  9/11 first responders 'without the care they were promised.'",03/20/2019,"federal budget,health care,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/bc8c6bc4-0147-5611-a218-a98a903cfb52,Says President Barack Obama’s homeland security budget had '$16 million to fight climate change' but 'didn't have a line item to fight violent extremism.',03/20/2019,"climate change,federal budget,homeland security,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/bd04eb2c-1a21-5a98-988c-543c5179225b,'We’ve spent $6 trillion' on the wars in the Middle East.,03/20/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/c7c3170e-7059-59d7-bf0b-9b5146bd686c,Says Jim Renacci 'opposed increasing combat bonuses for our troops.',03/20/2019,"federal budget,job accomplishments,message machine 2012,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/d182960d-a2a6-5c45-ad59-67c60ed1e6d6,'The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.',03/20/2019,"debt,medicare,military,social security",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/dd6ada92-3cc1-52c0-a611-e3f0ba9a51f0,'We have four combat-ready brigades out of 40 in the U.S. Army.',03/20/2019,"federal budget,military,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/e1de9891-5d5d-5edc-b46c-04603d5ef950,"'When I was born, defense spending was 60 percent of the budget. It's now 17 percent.'",03/20/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/f9d1d304-4c34-592d-b773-79bf0247b415,'Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts.',03/20/2019,"health care,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/fd4876b3-264b-5007-80e5-de103cf9fc20,The U.S. 'only ranks 25th worldwide on defense spending as a percentage of GDP.',03/20/2019,"federal budget,foreign policy,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/0109cd32-1df1-598f-8509-f144b727b6c3,"'Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.'",03/19/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/07c51c71-c68a-51dc-9910-31b3cc50f4a8,'We got to a point that our Air Force pilots were going to museums to find spare parts over the last eight years' under Barack Obama.,03/19/2019,"corrections and updates,federal budget,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/26f775c9-d80b-5bdb-a584-d64c78d4aab7,Says Tammy Baldwin 'supported legislation allowing citizens to withhold funding for our troops.',03/19/2019,"federal budget,military,polls and public opinion",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3d34a6ce-e1f6-5baa-b862-6a0778bc7a3a,'There are about as many members of the Armed Forces marching bands as there are American diplomats.',03/19/2019,"federal budget,foreign policy",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3fb1fcff-831a-5634-a9ed-7cdd0e063aec,"'We will spend $100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, [and] cutting the same things in our own country.'",03/19/2019,"afghanistan,deficit,federal budget,infrastructure,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4e66d07b-6895-5056-9ce5-dab23114e1c9,Says his budget 'calls for one of the largest increases in national defense spending in American history.',03/19/2019,"federal budget,history,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/51d77613-164f-5501-8ea0-4bbe077880ad,'Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.',03/19/2019,"children,families,health care,immigration,terrorism",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/58d34ce5-53da-5668-a5af-5b7321994fba,"'The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.'",03/19/2019,"afghanistan,federal budget,iraq,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/6df8df81-2dc7-5da9-97c4-dd8b91222912,Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.,03/19/2019,"federal budget,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/8536d36e-da26-5583-9c2c-e0ba56a81e5b,"Says that as a U.S. senator, Russ Feingold 'voted against authorizing our military 11 separate times.'",03/19/2019,"federal budget,foreign policy,military,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/9a04496c-e8cc-5892-baa2-551b4e7cdfdd,"'On (Rob Portman's) watch as Bush's trade czar, our deficit with China exploded' and 'as Bush's budget chief, Portman oversaw a spending spree that doubled the deficit.'",03/19/2019,"federal budget,foreign policy,history,message machine 2010,trade",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/b73a368f-335f-537d-9463-6d466ea18472,"The Chilean 'privatization scheme' that Sharron Angle supports 'has resulted in hidden fees, fewer benefits, and millions of people with no coverage.'",03/19/2019,"financial regulation,foreign policy,message machine 2010,social security",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/b92e8e97-1611-5914-adbe-39306d9dbf6a,A government shutdown 'could disrupt ... veterans' benefits.',03/19/2019,"federal budget,government efficiency,military,veterans",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/bbde44f3-b299-5b0d-8b0e-78ad31e30f80,"Says Donald Trump 'cashed in' on Sept. 11,  'collecting $150,000 in federal funds intended to help small businesses recover — even though days after the attack Trump said his properties were not affected.'",03/19/2019,"federal budget,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/ca8e3754-a24a-5343-89cf-0c7f71bce49e,Says Marco Rubio is proposing a new $1 trillion 'welfare program' in tax credits and '$1 trillion in new military spending.',03/19/2019,"children,families,federal budget,military,taxes,welfare",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/d5479315-f21b-52d1-bab9-334773f78f4f,President Barack Obama’s budget threatens national security by proposing 'an Army of fewer personnel than we had before Pearl Harbor.',03/19/2019,"federal budget,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/dcabafde-c0fe-5a08-b518-9f8d4d84682c,"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.",03/19/2019,"abortion,foreign policy,guns,health care,human rights,immigration,islam,religion,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/dd0ae1dd-c2ba-5c88-b637-dbbb0ee9c71b,The Export-Import Bank 'doesn’t cost taxpayers anything.',03/19/2019,"congress,corporations,deficit,economy,federal budget,financial regulation,foreign policy,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/e73e8b37-ec25-5868-bb15-093ea9746961,"'Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!'",03/19/2019,"federal budget,military",politifact,MIXTURE
