feature;mi_score
state budget;0.0014679125821322673
family;0.0014600189229788552
months of;0.0014560930583656906
will be;0.0014557439156613827
bowl;0.0014535956435268549
damage;0.0014535956435268536
in africa;0.0014535956435268536
is sa;0.0014535956435268536
jonathan;0.0014535956435268536
terry;0.0014535956435268536
terry mcauliffe;0.0014535956435268536
rhode;0.001443500996011933
for those;0.0014321550574092907
lowest;0.0014300164313824338
thanks to;0.0014236728899264253
the second;0.0014217652980950818
pupil;0.0014176269975147203
manufacturing;0.0014136105316878435
because;0.0014095721038772245
country;0.00140778775408476
you;0.00139974743006065
10;0.0013931857672133154
state employees;0.0013919043472406787
20000;0.0013786515534319373
tony evers;0.0013786515534319373
over the;0.0013680857087593917
nation;0.0013679403178120811
17 percent of;0.0013527313890349052
89;0.0013527313890349052
country in the;0.0013527313890349052
day fund has;0.0013527313890349052
decade ago;0.0013527313890349052
for those who;0.0013527313890349052
many of the;0.0013527313890349052
mortgages;0.0013527313890349052
piece;0.0013527313890349052
since 2011;0.0013527313890349052
support of;0.0013527313890349052
the walton;0.0013527313890349052
the walton family;0.0013527313890349052
who are unemployed;0.0013527313890349052
year alone;0.0013527313890349052
surplus;0.0013524082720509827
share;0.0013505785202901914
parents;0.0013500453289629537
among;0.0013477881007089524
development;0.001344751593397238
alone;0.001343138535457918
tenure;0.0013353247828396806
day fund;0.0013310111954039552
rainy;0.0013310111954039552
rainy day;0.0013310111954039552
rainy day fund;0.0013310111954039552
size;0.0013310111954039552
south;0.0013241635361320885
took;0.001322028889790112
not one;0.0013204006573663133
2011 the;0.0013151621979482896
last 10;0.0013151621979482896
last 10 years;0.0013151621979482896
the last 10;0.0013151621979482896
best;0.0013141888650668137
per pupil;0.0013097611691811613
17 percent;0.0013072326548250132
funding for;0.0013008488307537334
there are;0.001292699807838036
while the;0.0012853722225808911
at least;0.001282933806802956
marquette;0.0012820145498936611
higher than the;0.0012707442239600199
agreement;0.0012703496666860044
as we;0.0012703496666860044
quarter;0.0012690746324030516
half;0.001268789063741779
island;0.0012670962473569879
rhode island;0.0012670962473569879
buffalo;0.0012644715264732943
veto;0.0012644715264732943
job;0.0012545373575849495
in the;0.0012507034711603405
became;0.001250250920708218
it costs;0.0012459441422082301
jobs;0.0012447667192416194
checked africa;0.0012422935104482442
checked africa check;0.0012422935104482442
electric;0.0012422935104482442
bill;0.0012367242581947488
almost;0.001234469878092741
well;0.0012301311887960207
are unemployed;0.0012297321178547046
core;0.0012297026717708603
have the;0.0012200248079051984
voted;0.0012188471264300699
below the national;0.0012188387438611132
in the nation;0.0012185244218382873
of your;0.001214833129274236
build;0.0012076176686021123
ranks;0.0011961599973956188
has the;0.0011951960136417617
the lowest;0.001191740461745886
increased;0.0011862656148954294
any state;0.0011841659422995518
he;0.001183959384794873
minimum wage;0.001179467764340491
child;0.0011682063558327458
to take;0.0011668642068336117
county;0.0011646064892708815
tax;0.001160440544061188
billion in;0.0011579378201580582
is more;0.001157686406219204
claims on;0.0011565174441049448
fund has;0.0011565174441049448
south african;0.0011565174441049448
state of the;0.0011565174441049448
than 30;0.0011565174441049448
of new jersey;0.0011545667756883162
people working in;0.0011545667756883162
speech;0.0011545667756883162
stayed;0.0011545667756883162
fire;0.001151947035537022
middle;0.0011513499507757015
woman;0.0011434990658545888
report;0.0011431333417286776
jobs in;0.0011419174428596592
trillion;0.0011385251296241765
debt;0.0011377864279422069
24;0.0011364576905515834
behind;0.0011341892004272706
using;0.0011320518230331618
us;0.0011316909309185314
poverty;0.0011315044551254067
adjusted;0.0011276222398771737
in job creation;0.0011276222398771737
like the;0.0011276222398771737
tax rate;0.0011276222398771737
than they we;0.0011276222398771737
prisons;0.001122897782905445
every day;0.0011217268699122863
in history;0.0011217268699122863
in virginia;0.001117302786911683
share of;0.001115791369952216
increased by;0.0011157913699522157
jobs in the;0.0011143797591031761
all time;0.001113230261419876
cent;0.001110894996705529
that would;0.0011072650086351118
president;0.0011069732354824493
because of;0.0011049290892300454
carry;0.0011047693024806458
compensation;0.0011047693024806458
more per;0.0011047693024806458
more wealth;0.0011047693024806458
more wealth than;0.0011047693024806458
subprime;0.0011047693024806458
than the bottom;0.0011047693024806458
worth of;0.0010982331960590892
recent;0.001098132725560452
under the;0.001098047509531031
month;0.001091434497567554
common core;0.0010904602737097369
plant;0.0010902663875470425
15000;0.0010898892639022448
africans;0.0010898892639022448
always been;0.0010898892639022448
and child;0.0010898892639022448
at least one;0.0010898892639022448
bathrooms;0.0010898892639022448
damage to;0.0010898892639022448
entering;0.0010898892639022448
for young;0.0010898892639022448
has nigeria;0.0010898892639022448
his budget repair;0.0010898892639022448
impact to;0.0010898892639022448
inches;0.0010898892639022448
inches away;0.0010898892639022448
inches away from;0.0010898892639022448
inside;0.0010898892639022448
islam;0.0010898892639022448
least one;0.0010898892639022448
manufactured;0.0010898892639022448
marquette university;0.0010898892639022448
new tax;0.0010898892639022448
numbers are;0.0010898892639022448
on development;0.0010898892639022448
perry is;0.0010898892639022448
proposed budget is;0.0010898892639022448
regional;0.0010898892639022448
rick perry is;0.0010898892639022448
source;0.0010898892639022448
state capitol;0.0010898892639022448
state parks;0.0010898892639022448
states will;0.0010898892639022448
super bowl;0.0010898892639022448
the economy has;0.0010898892639022448
unemployment numbers;0.0010898892639022448
built;0.0010814731131214672
national;0.0010792936558089877
our schools;0.0010777511959715802
are down;0.0010763353340439014
closed;0.0010719906894224958
obama administration;0.0010691729356788662
goes;0.0010664261728319927
million americans;0.001065627074751289
taxes and;0.001065627074751289
are going;0.0010644530165276733
the wisconsin;0.0010644530165276733
cards;0.0010633418520068889
conditions;0.0010633418520068889
percent of;0.0010613940983001577
unions;0.0010575196578254669
added;0.0010558897247777974
and they;0.00104659748280954
we have;0.0010444491014072119
san;0.0010435393178333864
fastest growing;0.0010431627593238848
past;0.001040157361425513
full;0.001036330545956755
million jobs;0.001027575492530949
of education and;0.0010265091333262685
well below;0.0010265091333262685
26;0.001026202019831831
university;0.0010185356794891205
are at;0.0010173492189926108
public;0.0010142138894097658
the average;0.0010108827539186752
to work;0.0010098626505470466
the current;0.0010079903626369346
by;0.0010076797571264466
school;0.0010073422122856483
everybody;0.0010069714235715038
talk;0.0010069714235715038
to shut down;0.0010069714235715038
an all;0.0010063908107225583
an all time;0.0010063908107225583
unemployed;0.0010057458320085497
time since;0.0010053341603409667
banks;0.0010038505354215063
facts;0.0010030189022109132
last in the;0.0010030189022109132
adjusted for;0.0010021685896535702
cbo;0.0010021685896535702
contracts;0.0010021685896535702
for our;0.0010021685896535702
in row;0.0010021685896535702
last decade;0.0010021685896535702
of my;0.0010021685896535702
president in;0.0010021685896535702
rick scott cut;0.0010021685896535702
row;0.0010021685896535702
scott cut;0.0010021685896535702
stay;0.0010021685896535702
the cbo;0.0010021685896535702
the last decade;0.0010021685896535702
went from;0.0010021685896535702
year for;0.0010021685896535702
1000;0.0010010727839096021
12 percent;0.000998037260010873
state tuition for;0.000998037260010873
tuition for;0.000998037260010873
wages have;0.000998037260010873
minimum;0.000997532786858977
pre;0.0009956042863921532
counties;0.0009928458297361153
office in;0.0009920161768729207
that you;0.0009916194409243404
account;0.0009908408893034987
positive;0.0009907881150870122
bailout;0.0009902497497620236
republican;0.000986033669520037
spending;0.0009852958443542278
up;0.0009837766242328447
economy in;0.0009829223992885612
take;0.0009825563910941092
the people;0.0009819644230469977
the past;0.0009815476665601757
oregon;0.000981476543316262
believe it;0.0009811767651817312
bible;0.0009811767651817312
tied;0.0009811767651817312
where the;0.0009811767651817312
you and;0.0009811767651817312
you have got;0.0009811767651817312
per;0.0009785128080256917
highest;0.0009782632865163593
percentage;0.0009760124176124503
graduation rate;0.0009749890153216163
the minimum;0.0009735229756132448
the minimum wage;0.0009735229756132448
paul;0.0009729757191954587
by more;0.0009729461147397131
high school graduation;0.0009729461147397131
school graduation;0.0009729461147397131
when;0.0009693217687733635
sector jobs;0.0009690491180556328
tuition;0.0009678493240664349
wall;0.0009627061288369537
an average;0.0009610284998876977
default;0.0009572092624669563
atlanta public;0.0009565507105371341
billion in debt;0.0009565507105371341
could cost;0.0009565507105371341
for wisconsin;0.0009565507105371341
heard;0.0009565507105371341
mcauliffe;0.0009565507105371341
talk about;0.0009565507105371341
every;0.0009550280050300967
cabinet;0.0009536464199913297
pension;0.0009524430556770037
the fastest growing;0.0009511059276475827
who have;0.0009511059276475827
americans;0.0009509430852178377
middle class;0.0009465398672087184
money;0.0009456321372152375
found;0.0009440856190644515
current;0.0009439032742011265
since the;0.0009435453557762566
even;0.0009432125893412383
congress;0.0009404433012201981
administration;0.0009394340858241202
at an;0.0009385440603825452
mental;0.0009385440603825452
as well as;0.0009384598355332893
canada;0.0009384598355332893
continues;0.0009384598355332893
continues to;0.0009384598355332893
fact checked africa;0.0009384598355332893
guy;0.0009384598355332893
killed;0.0009384598355332893
of only;0.0009384598355332893
or not;0.0009384598355332893
score;0.0009384598355332893
submitted;0.0009384598355332893
table;0.0009384598355332893
texas legislators;0.0009384598355332893
the day;0.0009384598355332893
the people in;0.0009384598355332893
well as;0.0009384598355332893
members;0.000938326658320461
lost;0.0009372614093961468
to keep;0.0009368688880256226
fastest;0.0009368469589172183
speed;0.0009368227247764527
the middle;0.0009368227247764527
the obama;0.0009368227247764527
money to;0.0009353512164821127
are spending;0.000935104888964056
year we;0.000935104888964056
new;0.0009349377303749852
plan to;0.0009318411305612034
the obama administration;0.0009318411305612034
some;0.0009299346067443239
right to;0.000929905638637183
cost of;0.0009286069328836894
in texas;0.0009263619492099269
and more;0.0009256793362519269
federal minimum;0.0009256793362519269
federal minimum wage;0.0009256793362519269
participation;0.0009256793362519269
wealth than;0.0009256793362519269
want;0.0009234540075290425
care law;0.0009218774167265888
failing;0.0009218774167265888
health care law;0.0009218774167265888
the no;0.0009215032472441095
points in;0.0009198793412583078
good;0.0009194121051557917
that it;0.0009194121051557917
new jobs;0.0009187357192519292
86;0.000918555050957919
get in;0.000918555050957919
given the;0.000918555050957919
historically;0.000918555050957919
jobs are;0.000918555050957919
minutes;0.000918555050957919
of hispanic;0.000918555050957919
participation rate;0.000918555050957919
rent;0.000918555050957919
startups;0.000918555050957919
to georgia;0.000918555050957919
walton;0.000918555050957919
walton family;0.000918555050957919
of the nation;0.000915886948723502
some of;0.000915886948723502
to make;0.0009155093148473857
whether;0.0009147590396493032
on;0.0009107014523185111
here in;0.0009058406177581456
29;0.0009051853962144716
if you are;0.0009034366619207431
12;0.000903089811419061
103 billion;0.0009015034344409677
2007 the;0.0009015034344409677
22 million;0.0009015034344409677
33 percent;0.0009015034344409677
50 50;0.0009015034344409677
63 percent;0.0009015034344409677
64 percent;0.0009015034344409677
89 cents;0.0009015034344409677
about 500000;0.0009015034344409677
actually the;0.0009015034344409677
affect;0.0009015034344409677
agricultural;0.0009015034344409677
almost doubled;0.0009015034344409677
almost doubled in;0.0009015034344409677
americans combined;0.0009015034344409677
americans has;0.0009015034344409677
are struggling;0.0009015034344409677
