feature;mi_score
trade legislation;0.2923438164788885
want;0.2923438164788885
waste;0.2923438164788885
would be;0.2923438164788885
says;0.28010936006187687
take;0.28010936006187687
that the;0.28010936006187687
about the;0.27115451740895047
away;0.27115451740895047
environmental protection;0.27115451740895047
level rise;0.27115451740895047
made;0.27115451740895047
man made;0.27115451740895047
of global;0.27115451740895047
sea level rise;0.27115451740895047
so;0.27115451740895047
the pump;0.27115451740895047
has been;0.26431509287864496
is not;0.26431509287864496
stop;0.2589200609919388
study;0.2589200609919388
the climate;0.2589200609919388
the most;0.2589200609919388
weather;0.2589200609919388
well;0.2589200609919388
alaska;0.2509511313206635
by the;0.2509511313206635
largest;0.2509511313206635
that we;0.2509511313206635
government;0.24534725380266495
the obama;0.24534725380266495
